"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
171848,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861365.1","E.coli and",">16",32,"R"
171866,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861385.1","E.coli and","<=4",4,"S"
171884,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861405.1","E.coli and","<=4",4,"S"
171902,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861425.1","E.coli and","<=4",4,"S"
171920,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861445.1","E.coli and","<=4",4,"S"
171938,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861465.1","E.coli and","<=4",4,"S"
171956,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861485.1","E.coli and",">16",32,"R"
171974,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861505.1","E.coli and",">16",32,"R"
171992,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861525.1","E.coli and","<=4",4,"S"
172010,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861545.1","E.coli and","<=4",4,"S"
172028,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861565.1","E.coli and","<=4",4,"S"
172046,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861585.1","E.coli and",">16",32,"R"
172064,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861605.1","E.coli and",">16",32,"R"
172082,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861625.1","E.coli and","<=4",4,"S"
172100,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861645.1","E.coli and","<=4",4,"S"
172118,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861665.1","E.coli and",">16",32,"R"
172136,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861685.1","E.coli and","<=4",4,"S"
172154,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861705.1","E.coli and","<=4",4,"S"
172172,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861725.1","E.coli and","<=4",4,"S"
172190,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861745.1","E.coli and",">16",32,"R"
172208,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861765.1","E.coli and","<=4",4,"S"
172226,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861785.1","E.coli and","<=4",4,"S"
172244,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861805.1","E.coli and",">16",32,"R"
172262,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861825.1","E.coli and","<=4",4,"S"
172280,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861845.1","E.coli and","<=4",4,"S"
172298,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861865.1","E.coli and","<=4",4,"S"
172316,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861885.1","E.coli and",">16",32,"R"
172334,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861905.1","E.coli and","<=4",4,"S"
172352,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861925.1","E.coli and",">16",32,"R"
172370,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861945.1","E.coli and",">16",32,"R"
172388,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861965.1","E.coli and",">16",32,"R"
172406,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023861985.1","E.coli and","<=4",4,"S"
172424,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862005.1","E.coli and",">16",32,"R"
172442,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862025.1","E.coli and","<=4",4,"S"
172460,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862045.1","E.coli and","<=4",4,"S"
172478,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862065.1","E.coli and","<=4",4,"S"
172496,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862085.1","E.coli and",">16",32,"R"
172514,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862105.1","E.coli and",">16",32,"R"
172532,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862125.1","E.coli and","<=4",4,"S"
172550,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862145.1","E.coli and","<=4",4,"S"
172568,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862165.1","E.coli and","<=4",4,"S"
172586,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862185.1","E.coli and",">16",32,"R"
172604,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862205.1","E.coli and","<=4",4,"S"
172622,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862225.1","E.coli and",">16",32,"R"
172640,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862245.1","E.coli and","<=4",4,"S"
172658,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862265.1","E.coli and",">16",32,"R"
172676,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862285.1","E.coli and",">16",32,"R"
172694,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862305.1","E.coli and","<=4",4,"S"
172712,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862325.1","E.coli and",">16",32,"R"
172730,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862345.1","E.coli and",">16",32,"R"
172748,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862365.1","E.coli and","<=4",4,"S"
172766,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862385.1","E.coli and","<=4",4,"S"
172784,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862405.1","E.coli and",">16",32,"R"
172802,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862425.1","E.coli and",">16",32,"R"
172820,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862445.1","E.coli and","<=4",4,"S"
172838,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862465.1","E.coli and","<=4",4,"S"
172856,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862485.1","E.coli and",">16",32,"R"
172874,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862505.1","E.coli and",">16",32,"R"
172892,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862525.1","E.coli and",">16",32,"R"
172910,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862545.1","E.coli and",">16",32,"R"
172928,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862565.1","E.coli and","<=4",4,"S"
172946,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862585.1","E.coli and",">16",32,"R"
172964,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862605.1","E.coli and",">16",32,"R"
172982,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862625.1","E.coli and","<=4",4,"S"
173000,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862645.1","E.coli and",">16",32,"R"
173018,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862665.1","E.coli and",">16",32,"R"
173036,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862685.1","E.coli and",">16",32,"R"
173054,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862705.1","E.coli and",">16",32,"R"
173072,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862725.1","E.coli and","<=4",4,"S"
173090,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862745.1","E.coli and",">16",32,"R"
173108,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862765.1","E.coli and","<=4",4,"S"
173126,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862785.1","E.coli and","<=4",4,"S"
173144,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862805.1","E.coli and","<=4",4,"S"
173162,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862825.1","E.coli and",">16",32,"R"
173180,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862845.1","E.coli and","<=4",4,"S"
173198,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862865.1","E.coli and",">16",32,"R"
173216,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862875.1","E.coli and","<=4",4,"S"
173234,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862905.1","E.coli and","<=4",4,"S"
173252,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862925.1","E.coli and",">16",32,"R"
173270,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862945.1","E.coli and","<=4",4,"S"
173288,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862965.1","E.coli and",">16",32,"R"
173306,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862985.1","E.coli and",">16",32,"R"
173324,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023862995.1","E.coli and",">16",32,"R"
173342,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863025.1","E.coli and","<=4",4,"S"
173360,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863045.1","E.coli and","<=4",4,"S"
173378,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863065.1","E.coli and",">16",32,"R"
173396,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863085.1","E.coli and","<=4",4,"S"
173414,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863105.1","E.coli and","<=4",4,"S"
173432,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863125.1","E.coli and",">16",32,"R"
173450,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863145.1","E.coli and","<=4",4,"S"
173468,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863165.1","E.coli and",">16",32,"R"
173486,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863185.1","E.coli and","<=4",4,"S"
173504,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863205.1","E.coli and",">16",32,"R"
173522,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863225.1","E.coli and",">16",32,"R"
173540,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863245.1","E.coli and",">16",32,"R"
173558,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863265.1","E.coli and","<=4",4,"S"
173576,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863285.1","E.coli and",">16",32,"R"
173594,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863305.1","E.coli and",">16",32,"R"
173612,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863325.1","E.coli and","<=4",4,"S"
173630,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863345.1","E.coli and","<=4",4,"S"
173648,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863365.1","E.coli and","<=4",4,"S"
173666,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863385.1","E.coli and",">16",32,"R"
173684,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863405.1","E.coli and",">16",32,"R"
173702,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863425.1","E.coli and",">16",32,"R"
173720,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863445.1","E.coli and",">16",32,"R"
173738,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863465.1","E.coli and",">16",32,"R"
173756,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863485.1","E.coli and",">16",32,"R"
173774,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863505.1","E.coli and","<=4",4,"S"
173792,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863525.1","E.coli and",">16",32,"R"
173810,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863545.1","E.coli and","<=4",4,"S"
173828,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863565.1","E.coli and",">16",32,"R"
173846,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863585.1","E.coli and","<=4",4,"S"
173864,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863605.1","E.coli and","<=4",4,"S"
173882,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863625.1","E.coli and","<=4",4,"S"
173900,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863645.1","E.coli and",">16",32,"R"
173918,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863665.1","E.coli and","<=4",4,"S"
173936,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863685.1","E.coli and","<=4",4,"S"
173954,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863705.1","E.coli and","<=4",4,"S"
173972,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863725.1","E.coli and","<=4",4,"S"
173990,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863745.1","E.coli and",">16",32,"R"
174008,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863765.1","E.coli and","<=4",4,"S"
174026,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863785.1","E.coli and",">16",32,"R"
174044,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863805.1","E.coli and","<=4",4,"S"
174062,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863825.1","E.coli and",">16",32,"R"
174080,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863845.1","E.coli and",">16",32,"R"
174098,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863865.1","E.coli and","<=4",4,"S"
174116,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863885.1","E.coli and",">16",32,"R"
174134,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863905.1","E.coli and","<=4",4,"S"
174152,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863925.1","E.coli and","<=4",4,"S"
174170,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863945.1","E.coli and","<=4",4,"S"
174188,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863965.1","E.coli and",">16",32,"R"
174206,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023863985.1","E.coli and",">16",32,"R"
174224,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023864005.1","E.coli and","<=4",4,"S"
174242,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023864025.1","E.coli and","<=4",4,"S"
174260,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023864045.1","E.coli and",">16",32,"R"
174278,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023864085.1","E.coli and",">16",32,"R"
174296,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865315.1","E.coli and",">16",32,"R"
174314,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865335.1","E.coli and","<=4",4,"S"
174332,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865355.1","E.coli and","<=4",4,"S"
174350,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865375.1","E.coli and",">16",32,"R"
174368,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865415.1","E.coli and",">16",32,"R"
174386,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865435.1","E.coli and","<=4",4,"S"
174404,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865455.1","E.coli and","<=4",4,"S"
174422,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865475.1","E.coli and","<=4",4,"S"
174440,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865495.1","E.coli and","<=4",4,"S"
174458,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865515.1","E.coli and","<=4",4,"S"
174476,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865535.1","E.coli and",">16",32,"R"
174494,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865555.1","E.coli and",">16",32,"R"
174512,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865575.1","E.coli and","<=4",4,"S"
174530,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865605.1","E.coli and",">16",32,"R"
174548,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865595.1","E.coli and",">16",32,"R"
174566,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865635.1","E.coli and","<=4",4,"S"
174584,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865655.1","E.coli and","<=4",4,"S"
174602,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865675.1","E.coli and",">16",32,"R"
174620,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865695.1","E.coli and",">16",32,"R"
174638,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865715.1","E.coli and",">16",32,"R"
174656,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865735.1","E.coli and",">16",32,"R"
174674,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865745.1","E.coli and","<=4",4,"S"
174692,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865755.1","E.coli and",">16",32,"R"
174710,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865795.1","E.coli and","<=4",4,"S"
174728,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865815.1","E.coli and",">16",32,"R"
174746,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865835.1","E.coli and",">16",32,"R"
174764,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865855.1","E.coli and","<=4",4,"S"
174782,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865875.1","E.coli and",">16",32,"R"
174800,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865895.1","E.coli and",">16",32,"R"
174818,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865905.1","E.coli and","<=4",4,"S"
174836,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865935.1","E.coli and",">16",32,"R"
174854,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865955.1","E.coli and",">16",32,"R"
174872,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865975.1","E.coli and","<=4",4,"S"
174890,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023865995.1","E.coli and",">16",32,"R"
174908,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866005.1","E.coli and","<=4",4,"S"
174926,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866035.1","E.coli and","<=4",4,"S"
174944,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866045.1","E.coli and",">16",32,"R"
174962,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866075.1","E.coli and",">16",32,"R"
174980,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866095.1","E.coli and",">16",32,"R"
174998,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866115.1","E.coli and",">16",32,"R"
175016,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866135.1","E.coli and","<=4",4,"S"
175034,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866155.1","E.coli and",">16",32,"R"
175052,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866175.1","E.coli and",">16",32,"R"
175070,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866195.1","E.coli and","<=4",4,"S"
175088,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866215.1","E.coli and","<=4",4,"S"
175106,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866235.1","E.coli and","<=4",4,"S"
175124,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866255.1","E.coli and",">16",32,"R"
175142,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866275.1","E.coli and","<=4",4,"S"
175160,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866295.1","E.coli and",">16",32,"R"
175178,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866305.1","E.coli and","<=4",4,"S"
175196,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866335.1","E.coli and",">16",32,"R"
175214,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866355.1","E.coli and",">16",32,"R"
175232,"ampicillin","<=","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866375.1","E.coli and","<=4",4,"S"
175250,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866385.1","E.coli and",">16",32,"R"
175268,"ampicillin",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023866425.1","E.coli and",">16",32,"R"
