"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
12113,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN154ec","BD Phoenix","CLSI","BV BRC","SRR5386432","Klebsiella pneumoniae","<=2",2,"S"
12152,"gentamicin","<","0.25","S","mg/L","Klebsiella aerogenes strain MUGSI_12","","CLSI","BV BRC","SRR3982129","Klebsiella aerogenes","<0.25",0.125,"S"
12155,"gentamicin","==","2","S","mg/L","Klebsiella pneumoniae strain Kpngiani7132579","","EUCAST","BV BRC","GCA_902703935.1","Klebsiella pneumoniae","==2",2,"S"
12169,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN166ec","BD Phoenix","CLSI","BV BRC","SRR5386423","Klebsiella pneumoniae","<=2",2,"S"
12186,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN267ec","BD Phoenix","CLSI","BV BRC","SRR5386337","Klebsiella pneumoniae","<=2",2,"S"
12188,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain Kpngiani7132602","","EUCAST","BV BRC","GCA_902704065.1","Klebsiella pneumoniae","<=1",1,"S"
12214,"gentamicin","<=","1","S","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864920","VITEK 2","CLSI","BV BRC","GCA_900182205","Klebsiella quasipneumoniae","<=1",1,"S"
12236,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae strain PB28","VITEK 2","EUCAST","BV BRC","GCF_900092975.1","Klebsiella pneumoniae",">=16",16,"R"
12246,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN675ec","BD Phoenix","CLSI","BV BRC","SRR5387030","Klebsiella pneumoniae",">8",16,"R"
12248,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN837ec","BD Phoenix","CLSI","BV BRC","SRR5386490","Klebsiella pneumoniae",">8",16,"R"
12275,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae strain AR_0003","","CLSI","BV BRC","GCF_001875025.1","Klebsiella pneumoniae","==4",4,"S"
12281,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1404ec","BD Phoenix","CLSI","BV BRC","SRR5386777","Klebsiella pneumoniae",">8",16,"R"
12295,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain NICU_2_P3","VITEK 2","CLSI","BV BRC","GCA_013450375.1","Klebsiella pneumoniae","<=1",1,"S"
12309,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain PB439","VITEK 2","EUCAST","BV BRC","GCF_900092845.1","Klebsiella pneumoniae","<=1",1,"S"
12323,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN1738ec","BD Phoenix","CLSI","BV BRC","SRR5385996","Klebsiella pneumoniae","==4",4,"S"
12387,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN984ec","BD Phoenix","CLSI","BV BRC","SRR5385833","Klebsiella pneumoniae","<=2",2,"S"
12415,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760","VITEK 2","CLSI","BV BRC","GCA_900181205","Klebsiella pneumoniae",">=16",16,"R"
12421,"gentamicin","<","0.5","S","mg/L","Klebsiella aerogenes strain MUGSI_295","","CLSI","BV BRC","SRR4017823","Klebsiella aerogenes","<0.5",0.25,"S"
12464,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN374613","VITEK 2",NA,"BV BRC","GCA_019928285.1","Klebsiella pneumoniae","<=1",1,"S"
12480,"gentamicin","<=","0.25","S","mg/L","Klebsiella pneumoniae strain AR_0087","","CLSI","BV BRC","GCA_003204175.1","Klebsiella pneumoniae","<=0.25",0.25,"S"
12519,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN1092ec","BD Phoenix","CLSI","BV BRC","SRR5385746","Klebsiella pneumoniae","<=2",2,"S"
12532,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain W2-13-ERG8","VITEK 2","EUCAST","BV BRC","GCF_900093425.1","Klebsiella pneumoniae","<=1",1,"S"
12572,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1477ec","BD Phoenix","CLSI","BV BRC","SRR5386693","Klebsiella pneumoniae",">8",16,"R"
12573,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1033ec","BD Phoenix","CLSI","BV BRC","SRR5385796","Klebsiella pneumoniae",">8",16,"R"
12616,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN1882ec","BD Phoenix","CLSI","BV BRC","SRR5387384","Klebsiella pneumoniae","<=2",2,"S"
12634,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae strain MRSN14170","BD Phoenix","CLSI","BV BRC","SRR3185094","Klebsiella pneumoniae",">8",16,"R"
12645,"gentamicin","<","0.5","S","mg/L","Klebsiella aerogenes strain MUGSI_277","","CLSI","BV BRC","SRR3987108","Klebsiella aerogenes","<0.5",0.25,"S"
12653,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KP-7PI","","EUCAST","BV BRC","SRR12518032","Klebsiella pneumoniae",">8",16,"R"
12657,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN981ec","BD Phoenix","CLSI","BV BRC","SRR5385836","Klebsiella pneumoniae",">8",16,"R"
12667,"gentamicin",">","16","R","mg/L","Klebsiella pneumoniae strain MUGSI_42","","CLSI","BV BRC","SRR3987128","Klebsiella pneumoniae",">16",32,"R"
12691,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain Kpngiani7132517","","EUCAST","BV BRC","GCA_902704975.1","Klebsiella pneumoniae","<=1",1,"S"
12699,"gentamicin","==","0.5","S","mg/L","Klebsiella pneumoniae strain 25","","CLSI","BV BRC","SRR3222390","Klebsiella pneumoniae","==0.5",0.5,"S"
12739,"gentamicin","<","2","S","mg/L","Klebsiella pneumoniae strain MUGSI_50","","CLSI","BV BRC","SRR3996239","Klebsiella pneumoniae","<2",1,"S"
12742,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain Kpngiani7132513","","EUCAST","BV BRC","GCA_902704835.1","Klebsiella pneumoniae","<=1",1,"S"
12762,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain NICU_2_P7","VITEK 2","CLSI","BV BRC","GCA_014826045.1","Klebsiella pneumoniae","<=1",1,"S"
12779,"gentamicin","==","2","S","mg/L","Klebsiella pneumoniae strain KpVA-2","E-test","EUCAST","BV BRC","GCF_001182405.1","Klebsiella pneumoniae","==2",2,"S"
12790,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN1202ec","BD Phoenix","CLSI","BV BRC","SRR5385643","Klebsiella pneumoniae","==4",4,"S"
12809,"gentamicin","<","1","S","mg/L","Klebsiella aerogenes strain MUGSI_198","","CLSI","BV BRC","SRR3981085","Klebsiella aerogenes","<1",0.5,"S"
12825,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864742","VITEK 2","CLSI","BV BRC","GCA_900180525","Klebsiella pneumoniae",">=16",16,"R"
12855,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864797","VITEK 2","CLSI","BV BRC","GCA_900181825","Klebsiella pneumoniae",">=16",16,"R"
12873,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN18411","VITEK 2",NA,"BV BRC","GCA_019930125.1","Klebsiella pneumoniae","<=1",1,"S"
12955,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN1558ec","BD Phoenix","CLSI","BV BRC","SRR5386621","Klebsiella pneumoniae","<=2",2,"S"
12967,"gentamicin",">","16","R","mg/L","Klebsiella pneumoniae strain MUGSI_52","","CLSI","BV BRC","SRR3996241","Klebsiella pneumoniae",">16",32,"R"
12996,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN27106","VITEK 2",NA,"BV BRC","GCA_019928545.1","Klebsiella pneumoniae","<=1",1,"S"
12997,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1646ec","BD Phoenix","CLSI","BV BRC","SRR5386100","Klebsiella pneumoniae",">8",16,"R"
13082,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae strain 351","VITEK 2","CLSI","BV BRC","SRR5341976","Klebsiella pneumoniae",">=16",16,"R"
13087,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN1824ec","BD Phoenix","CLSI","BV BRC","GCF_000807395.2","Klebsiella pneumoniae","==4",4,"S"
13128,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN1012ec","BD Phoenix","CLSI","BV BRC","SRR5385813","Klebsiella pneumoniae","==4",4,"S"
13133,"gentamicin",">","4","R","mg/L","Klebsiella pneumoniae strain Kpngiani7132555","","EUCAST","BV BRC","GCA_902704985.1","Klebsiella pneumoniae",">4",8,"R"
13140,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1119ec","BD Phoenix","CLSI","BV BRC","SRR5385722","Klebsiella pneumoniae",">8",16,"R"
13149,"gentamicin","<","0.5","S","mg/L","Klebsiella aerogenes strain MUGSI_288","","CLSI","BV BRC","SRR3996256","Klebsiella aerogenes","<0.5",0.25,"S"
13155,"gentamicin","==","1","S","mg/L","Klebsiella pneumoniae strain KZN_INI_KINF_22","VITEK 2","EUCAST","BV BRC","GCA_007955285.1","Klebsiella pneumoniae","==1",1,"S"
13167,"gentamicin",">=","16","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864767","VITEK 2","CLSI","BV BRC","GCA_900181225","Klebsiella quasipneumoniae",">=16",16,"R"
13200,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN204ec","BD Phoenix","CLSI","BV BRC","SRR5386392","Klebsiella pneumoniae","<=2",2,"S"
13225,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN796ec","BD Phoenix","CLSI","BV BRC","SRR5386525","Klebsiella pneumoniae","<=2",2,"S"
13236,"gentamicin","==","0.5","S","mg/L","Klebsiella pneumoniae strain AR_0160","","CLSI","BV BRC","GCA_003571585.1","Klebsiella pneumoniae","==0.5",0.5,"S"
13306,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN374613","VITEK 2",NA,"BV BRC","GCA_019928285.1","Klebsiella pneumoniae","<=1",1,"S"
13332,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain 463","VITEK 2","CLSI","BV BRC","SRR5862478","Klebsiella pneumoniae","<=1",1,"S"
13343,"gentamicin","==","2","S","mg/L","Klebsiella pneumoniae strain AR_0005","","CLSI","BV BRC","GCF_001875055.1","Klebsiella pneumoniae","==2",2,"S"
13372,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN157ec","BD Phoenix","CLSI","BV BRC","SRR5386430","Klebsiella pneumoniae",">8",16,"R"
13394,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN1393ec","BD Phoenix","CLSI","BV BRC","SRR5386785","Klebsiella pneumoniae","==4",4,"S"
13420,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN1549ec","BD Phoenix","CLSI","BV BRC","SRR5386628","Klebsiella pneumoniae","==4",4,"S"
13428,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain PB21","VITEK 2","EUCAST","BV BRC","GCF_900093125.1","Klebsiella pneumoniae","<=1",1,"S"
13437,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN755ec","BD Phoenix","CLSI","BV BRC","SRR5386560","Klebsiella pneumoniae",">8",16,"R"
13475,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1678ec","BD Phoenix","CLSI","BV BRC","SRR5386068","Klebsiella pneumoniae",">8",16,"R"
13543,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN1481ec","BD Phoenix","CLSI","BV BRC","SRR5386690","Klebsiella pneumoniae","<=2",2,"S"
13556,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN2086ec","BD Phoenix","CLSI","BV BRC","SRR5387214","Klebsiella pneumoniae",">8",16,"R"
13569,"gentamicin",">","64","R","mg/L","Klebsiella pneumoniae strain 2_GR_12","","CLSI","BV BRC","GCF_001702045.1","Klebsiella pneumoniae",">64",128,"R"
13610,"gentamicin","<","0.5","S","mg/L","Klebsiella pneumoniae strain MUGSI_65","","CLSI","BV BRC","SRR3996253","Klebsiella pneumoniae","<0.5",0.25,"S"
13614,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KP-13LU","","EUCAST","BV BRC","SRR12518018","Klebsiella pneumoniae",">8",16,"R"
13621,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain NICU_1_P6","VITEK 2","CLSI","BV BRC","GCA_011682815.1","Klebsiella pneumoniae","<=1",1,"S"
13623,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864895","VITEK 2","CLSI","BV BRC","GCA_900181805","Klebsiella pneumoniae",">=16",16,"R"
13625,"gentamicin","<=","4","N","mg/L","Klebsiella pneumoniae strain 5_GR_13","","CLSI","BV BRC","GCF_001701985.1","Klebsiella pneumoniae","<=4",4,"S"
13639,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN234ec","BD Phoenix","CLSI","BV BRC","SRR5386365","Klebsiella pneumoniae",">8",16,"R"
13664,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN737ec","BD Phoenix","CLSI","BV BRC","GCF_000822525.1","Klebsiella pneumoniae",">8",16,"R"
13693,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae strain MUGSI_110","","CLSI","BV BRC","SRR4017918","Klebsiella pneumoniae",">=16",16,"R"
13699,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN257ec","BD Phoenix","CLSI","BV BRC","SRR5386346","Klebsiella pneumoniae",">8",16,"R"
13703,"gentamicin","==","0.5","S","mg/L","Klebsiella pneumoniae strain USDA-ARS-USMARC-52099 strain not applicable","Sensititre","CLSI","BV BRC","GCA_025200575.1","Klebsiella pneumoniae","==0.5",0.5,"S"
13714,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae strain MRSN22232","VITEK 2",NA,"BV BRC","GCA_019928665.1","Klebsiella pneumoniae",">=16",16,"R"
13753,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1551ec","BD Phoenix","CLSI","BV BRC","SRR5386626","Klebsiella pneumoniae",">8",16,"R"
13758,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN227ec","BD Phoenix","CLSI","BV BRC","SRR5386371","Klebsiella pneumoniae",">8",16,"R"
13772,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN142ec","BD Phoenix","CLSI","BV BRC","SRR5386440","Klebsiella pneumoniae",">8",16,"R"
13784,"gentamicin","<","0.5","S","mg/L","Klebsiella aerogenes strain MUGSI_299","","CLSI","BV BRC","SRR4017822","Klebsiella aerogenes","<0.5",0.25,"S"
13860,"gentamicin",">","4","R","mg/L","Klebsiella pneumoniae strain Kpngiani7132534","","EUCAST","BV BRC","GCA_902705175.1","Klebsiella pneumoniae",">4",8,"R"
13969,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain NICU_2_P1","VITEK 2","CLSI","BV BRC","GCA_013450425.1","Klebsiella pneumoniae","<=1",1,"S"
14003,"gentamicin","<=","1","S","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864898","VITEK 2","CLSI","BV BRC","GCA_900181845","Klebsiella quasipneumoniae","<=1",1,"S"
14010,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KP-14PI","","EUCAST","BV BRC","SRR12518062","Klebsiella pneumoniae",">8",16,"R"
14104,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN600ec","BD Phoenix","CLSI","BV BRC","SRR5385429","Klebsiella pneumoniae","<=2",2,"S"
14108,"gentamicin",">","4","R","mg/L","Klebsiella pneumoniae strain Kpngiani7132544","","EUCAST","BV BRC","GCA_902705135.1","Klebsiella pneumoniae",">4",8,"R"
14163,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN1064ec","BD Phoenix","CLSI","BV BRC","SRR5385769","Klebsiella pneumoniae","==4",4,"S"
14193,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN1608ec","BD Phoenix","CLSI","BV BRC","SRR5386123","Klebsiella pneumoniae","<=2",2,"S"
14206,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN2069ec","BD Phoenix","CLSI","BV BRC","SRR5387230","Klebsiella pneumoniae","<=2",2,"S"
14210,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN1462ec","BD Phoenix","CLSI","BV BRC","SRR5386708","Klebsiella pneumoniae","<=2",2,"S"
14246,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN750877","VITEK 2",NA,"BV BRC","GCA_019927315.1","Klebsiella pneumoniae","<=1",1,"S"
14287,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN614201","VITEK 2",NA,"BV BRC","GCA_019927655.1","Klebsiella pneumoniae","<=1",1,"S"
14304,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN680ec","BD Phoenix","CLSI","BV BRC","SRR5387025","Klebsiella pneumoniae",">8",16,"R"
14335,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae subsp. ozaenae strain AR_0096","","CLSI","BV BRC","GCA_003010735.1","Klebsiella pneumoniae","==4",4,"S"
14340,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN1757ec","BD Phoenix","CLSI","BV BRC","SRR5385980","Klebsiella pneumoniae","==4",4,"S"
14360,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain PB86","VITEK 2","EUCAST","BV BRC","GCF_900093465.1","Klebsiella pneumoniae","<=1",1,"S"
14363,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain PB506","VITEK 2","EUCAST","BV BRC","GCF_900093035.1","Klebsiella pneumoniae","<=1",1,"S"
14380,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN850ec","BD Phoenix","CLSI","BV BRC","SRR5386479","Klebsiella pneumoniae","==4",4,"S"
14385,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN21304","VITEK 2",NA,"BV BRC","GCA_019928685.1","Klebsiella pneumoniae","<=1",1,"S"
14401,"gentamicin","<","0.5","S","mg/L","Klebsiella aerogenes strain MUGSI_202","","CLSI","BV BRC","SRR3996270","Klebsiella aerogenes","<0.5",0.25,"S"
14411,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864786","VITEK 2","CLSI","BV BRC","GCA_900181605","Klebsiella pneumoniae","<=1",1,"S"
14430,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN831ec","BD Phoenix","CLSI","BV BRC","SRR5386496","Klebsiella pneumoniae","<=2",2,"S"
14460,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN1185ec","BD Phoenix","CLSI","BV BRC","SRR5385660","Klebsiella pneumoniae","<=2",2,"S"
14490,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1718ec","BD Phoenix","CLSI","BV BRC","SRR5386030","Klebsiella pneumoniae",">8",16,"R"
14524,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864942","VITEK 2","CLSI","BV BRC","GCA_900180935","Klebsiella pneumoniae",">=16",16,"R"
14543,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN337ec","BD Phoenix","CLSI","BV BRC","SRR5386270","Klebsiella pneumoniae",">8",16,"R"
14622,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN248ec","BD Phoenix","CLSI","BV BRC","SRR5386354","Klebsiella pneumoniae","==4",4,"S"
14633,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN2023ec","BD Phoenix","CLSI","BV BRC","SRR5387271","Klebsiella pneumoniae","<=2",2,"S"
14639,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN918ec","BD Phoenix","CLSI","BV BRC","SRR5385895","Klebsiella pneumoniae","<=2",2,"S"
14646,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN139ec","BD Phoenix","CLSI","BV BRC","SRR5386443","Klebsiella pneumoniae",">8",16,"R"
14678,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN530ec","BD Phoenix","CLSI","BV BRC","SRR5385490","Klebsiella pneumoniae","<=2",2,"S"
14712,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN21352","VITEK 2",NA,"BV BRC","GCF_900086275.1","Klebsiella pneumoniae","<=1",1,"S"
14738,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN449ec","BD Phoenix","CLSI","BV BRC","SRR5386165","Klebsiella pneumoniae","==4",4,"S"
14742,"gentamicin","==","4","N","mg/L","Klebsiella pneumoniae KPN1537ec","BD Phoenix","CLSI","BV BRC","SRR5386638","Klebsiella pneumoniae","==4",4,"S"
14751,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae strain 373","VITEK 2","CLSI","BV BRC","SRR5445913","Klebsiella pneumoniae",">=16",16,"R"
14765,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN160ec","BD Phoenix","CLSI","BV BRC","GCF_000742135.1","Klebsiella pneumoniae",">8",16,"R"
14794,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1011ec","BD Phoenix","CLSI","BV BRC","SRR5385814","Klebsiella pneumoniae",">8",16,"R"
14799,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN265ec","BD Phoenix","CLSI","BV BRC","SRR5386338","Klebsiella pneumoniae","<=2",2,"S"
14841,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN2101ec","BD Phoenix","CLSI","BV BRC","SRR5387200","Klebsiella pneumoniae",">8",16,"R"
14851,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain Kpngiani7132621","","EUCAST","BV BRC","GCA_902704255.1","Klebsiella pneumoniae","<=1",1,"S"
14890,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KP-1PI","","EUCAST","BV BRC","SRR12518022","Klebsiella pneumoniae",">8",16,"R"
14909,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1334ec","BD Phoenix","CLSI","BV BRC","SRR5386841","Klebsiella pneumoniae",">8",16,"R"
14910,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1843ec","BD Phoenix","CLSI","BV BRC","SRR5387423","Klebsiella pneumoniae",">8",16,"R"
14913,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae strain MUGSI_111","","CLSI","BV BRC","SRR4017919","Klebsiella pneumoniae",">=16",16,"R"
14940,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN761403","VITEK 2",NA,"BV BRC","GCA_019927265.1","Klebsiella pneumoniae","<=1",1,"S"
14984,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1413ec","BD Phoenix","CLSI","BV BRC","SRR5386769","Klebsiella pneumoniae",">8",16,"R"
15013,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN676980","VITEK 2",NA,"BV BRC","GCA_019927565.1","Klebsiella pneumoniae","<=1",1,"S"
15022,"gentamicin","==","1","S","mg/L","Klebsiella pneumoniae strain KpVA-6","E-test","EUCAST","BV BRC","GCF_001182485.1","Klebsiella pneumoniae","==1",1,"S"
15027,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae strain MRSN28866","VITEK 2",NA,"BV BRC","GCA_019928465.1","Klebsiella pneumoniae",">=16",16,"R"
15053,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN321ec","BD Phoenix","CLSI","BV BRC","SRR5386284","Klebsiella pneumoniae","<=2",2,"S"
15101,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN434ec","BD Phoenix","CLSI","BV BRC","SRR5386180","Klebsiella pneumoniae",">8",16,"R"
15109,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN383ec","BD Phoenix","CLSI","BV BRC","SRR5386228","Klebsiella pneumoniae",">8",16,"R"
15115,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain 400","VITEK 2","CLSI","BV BRC","SRR5810501","Klebsiella pneumoniae","<=1",1,"S"
15184,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae strain W2-5-ERG8","VITEK 2","EUCAST","BV BRC","GCF_900093295.1","Klebsiella pneumoniae",">=16",16,"R"
15222,"gentamicin","<","0.25","S","mg/L","Klebsiella pneumoniae strain MUGSI_227","","CLSI","BV BRC","SRR4035114","Klebsiella pneumoniae","<0.25",0.125,"S"
15260,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN1262ec","BD Phoenix","CLSI","BV BRC","SRR5386965","Klebsiella pneumoniae","<=2",2,"S"
15274,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN1642ec","BD Phoenix","CLSI","BV BRC","SRR5386103","Klebsiella pneumoniae","<=2",2,"S"
15299,"gentamicin",">","16","R","mg/L","Klebsiella pneumoniae strain 22","","CLSI","BV BRC","SRR3222204","Klebsiella pneumoniae",">16",32,"R"
15310,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1411ec","BD Phoenix","CLSI","BV BRC","SRR5386770","Klebsiella pneumoniae",">8",16,"R"
15315,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KP-8POA","","EUCAST","BV BRC","SRR12518026","Klebsiella pneumoniae",">8",16,"R"
15341,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864783","VITEK 2","CLSI","BV BRC","GCA_900181515","Klebsiella pneumoniae",">=16",16,"R"
15350,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN990ec","BD Phoenix","CLSI","BV BRC","SRR5385829","Klebsiella pneumoniae",">8",16,"R"
15353,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN15687","VITEK 2",NA,"BV BRC","GCA_019930225.1","Klebsiella pneumoniae","<=1",1,"S"
15365,"gentamicin",">","16","R","mg/L","Klebsiella pneumoniae strain AR_0139","","CLSI","BV BRC","GCA_002202195.1","Klebsiella pneumoniae",">16",32,"R"
15368,"gentamicin","<","0.25","S","mg/L","Klebsiella aerogenes strain MUGSI_3","","CLSI","BV BRC","SRR3982131","Klebsiella aerogenes","<0.25",0.125,"S"
15391,"gentamicin","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN518712","VITEK 2",NA,"BV BRC","GCA_019927965.1","Klebsiella pneumoniae","<=1",1,"S"
15397,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KP-15PI","","EUCAST","BV BRC","SRR12518061","Klebsiella pneumoniae",">8",16,"R"
15431,"gentamicin",">=","16","R","mg/L","Klebsiella pneumoniae strain MRSN613682","VITEK 2",NA,"BV BRC","GCA_019927625.1","Klebsiella pneumoniae",">=16",16,"R"
15503,"gentamicin","<=","2","S","mg/L","Klebsiella pneumoniae KPN1333ec","BD Phoenix","CLSI","BV BRC","SRR5386842","Klebsiella pneumoniae","<=2",2,"S"
15516,"gentamicin",">","8","R","mg/L","Klebsiella pneumoniae KPN1897ec","BD Phoenix","CLSI","BV BRC","SRR5387372","Klebsiella pneumoniae",">8",16,"R"
