"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
5848,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864891","VITEK 2","CLSI","BV BRC","GCA_900181715","Klebsiella pneumoniae",">=64",64,"R"
5921,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864756","VITEK 2","CLSI","BV BRC","GCA_900181025","Klebsiella quasipneumoniae",">=64",64,"R"
5967,"cefotaxime","==","32","R","mg/L","Klebsiella pneumoniae strain MRSN4815","VITEK 2",NA,"BV BRC","GCA_019930465.1","Klebsiella pneumoniae","==32",32,"R"
5998,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN499958","VITEK 2",NA,"BV BRC","GCA_019928115.1","Klebsiella pneumoniae",">=64",64,"R"
6014,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0112","","CLSI","BV BRC","GCF_001031625.1","Klebsiella pneumoniae",">64",128,"R"
6236,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain W2-1-ERG2","VITEK 2","EUCAST","BV BRC","GCF_900093055.1","Klebsiella pneumoniae",">=64",64,"R"
6352,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae 184165","Vitek","EUCAST","BV BRC","GCA_025367575.1","Klebsiella pneumoniae",">=64",64,"R"
6370,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864742","VITEK 2","CLSI","BV BRC","GCA_900180525","Klebsiella pneumoniae",">=64",64,"R"
6391,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864898","VITEK 2","CLSI","BV BRC","GCA_900181845","Klebsiella quasipneumoniae",">=64",64,"R"
6638,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB127","VITEK 2","EUCAST","BV BRC","GCF_900092835.1","Klebsiella pneumoniae",">=64",64,"R"
6655,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR376","","CLSI","BV BRC","GCA_003074015.1","Klebsiella pneumoniae",">64",128,"R"
6712,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864924","VITEK 2","CLSI","BV BRC","GCA_900182235","Klebsiella quasipneumoniae",">=64",64,"R"
6713,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB298","VITEK 2","EUCAST","BV BRC","GCF_900092935.1","Klebsiella pneumoniae",">=64",64,"R"
6731,"cefotaxime",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_207","","CLSI","BV BRC","SRR4065651","Klebsiella aerogenes",">32",64,"R"
6821,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain 18_GR_14","","CLSI","BV BRC","GCF_001701525.1","Klebsiella pneumoniae",">32",64,"R"
6907,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN515247","VITEK 2",NA,"BV BRC","GCA_019928045.1","Klebsiella pneumoniae",">=64",64,"R"
6917,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_158","","CLSI","BV BRC","SRR4065689","Klebsiella pneumoniae",">64",128,"R"
6949,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain 12_BR_13","","CLSI","BV BRC","GCF_001701895.1","Klebsiella pneumoniae",">32",64,"R"
6990,"cefotaxime","==","4","R","mg/L","Klebsiella pneumoniae strain W2-1-ERG1","VITEK 2","EUCAST","BV BRC","GCF_900092865.1","Klebsiella pneumoniae","==4",4,"R"
7097,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0117","","CLSI","BV BRC","GCA_002055765.1","Klebsiella pneumoniae",">64",128,"R"
7157,"cefotaxime",">","16","R","mg/L","Klebsiella aerogenes strain MUGSI_107","","CLSI","BV BRC","SRR4017914","Klebsiella aerogenes",">16",32,"R"
7177,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN366562","VITEK 2",NA,"BV BRC","GCA_019928405.1","Klebsiella pneumoniae",">=64",64,"R"
7188,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_84","","CLSI","BV BRC","SRR4017834","Klebsiella pneumoniae",">64",128,"R"
7263,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN410359","VITEK 2",NA,"BV BRC","GCA_019928245.1","Klebsiella pneumoniae",">=64",64,"R"
7301,"cefotaxime",">","4","R","mg/L","Klebsiella pneumoniae strain KpVA-3","E-test","EUCAST","BV BRC","GCF_001182425.1","Klebsiella pneumoniae",">4",8,"R"
7411,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864901","VITEK 2","CLSI","BV BRC","GCA_900181935","Klebsiella quasipneumoniae",">=64",64,"R"
7538,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN526410","VITEK 2",NA,"BV BRC","GCA_019927945.1","Klebsiella pneumoniae",">=64",64,"R"
7725,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN479404","VITEK 2",NA,"BV BRC","GCA_019928105.1","Klebsiella pneumoniae",">=64",64,"R"
7760,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN21352","VITEK 2",NA,"BV BRC","GCA_019928705.3","Klebsiella pneumoniae",">=64",64,"R"
7775,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_78","","CLSI","BV BRC","SRR4017829","Klebsiella pneumoniae",">64",128,"R"
7825,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0040","","CLSI","BV BRC","GCF_001875105.1","Klebsiella pneumoniae",">64",128,"R"
7829,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_82","","CLSI","BV BRC","SRR4017833","Klebsiella pneumoniae",">64",128,"R"
7872,"cefotaxime","==","16","R","mg/L","Klebsiella michiganensis strain AR375","","CLSI","BV BRC","GCA_003074075.1","Klebsiella michiganensis","==16",16,"R"
7904,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB509","VITEK 2","EUCAST","BV BRC","GCF_900093045.1","Klebsiella pneumoniae",">=64",64,"R"
7934,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864763","VITEK 2","CLSI","BV BRC","GCA_900181215","Klebsiella pneumoniae",">=64",64,"R"
8110,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0041","","CLSI","BV BRC","GCF_001875125.1","Klebsiella pneumoniae",">64",128,"R"
8117,"cefotaxime","==","8","R","mg/L","Klebsiella pneumoniae strain W2-5-ERG7","VITEK 2","EUCAST","BV BRC","GCF_900093285.1","Klebsiella pneumoniae","==8",8,"R"
8126,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864904","VITEK 2","CLSI","BV BRC","GCF_001663535.1","Klebsiella quasipneumoniae",">=64",64,"R"
8162,"cefotaxime",">","4","R","mg/L","Klebsiella pneumoniae strain KpVA-13","E-test","EUCAST","BV BRC","GCF_001182625.1","Klebsiella pneumoniae",">4",8,"R"
8194,"cefotaxime","==","16","R","mg/L","Klebsiella pneumoniae strain PB327","VITEK 2","EUCAST","BV BRC","GCF_900092735.1","Klebsiella pneumoniae","==16",16,"R"
8407,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864834","VITEK 2","CLSI","BV BRC","GCA_900180845","Klebsiella pneumoniae",">=64",64,"R"
8410,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain 19_GR_14","","CLSI","BV BRC","GCF_001701355.1","Klebsiella pneumoniae",">32",64,"R"
8441,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB157","VITEK 2","EUCAST","BV BRC","GCF_900093265.1","Klebsiella pneumoniae",">=64",64,"R"
8635,"cefotaxime",">","16","R","mg/L","Klebsiella pneumoniae strain MUGSI_161","","CLSI","BV BRC","SRR4065700","Klebsiella pneumoniae",">16",32,"R"
8728,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain 7_GR_13","","CLSI","BV BRC","GCF_001701445.1","Klebsiella pneumoniae",">32",64,"R"
8766,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864872","VITEK 2","CLSI","BV BRC","GCA_900181345","Klebsiella pneumoniae",">=64",64,"R"
8778,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864948","VITEK 2","CLSI","BV BRC","GCA_900181125","Klebsiella pneumoniae",">=64",64,"R"
8806,"cefotaxime","==","8","R","mg/L","Klebsiella pneumoniae strain W2-15-ERG3","VITEK 2","EUCAST","BV BRC","GCF_900093395.1","Klebsiella pneumoniae","==8",8,"R"
9215,"cefotaxime","==","4","R","mg/L","Klebsiella pneumoniae strain ST23","","CLSI","BV BRC","GCA_004924315.1","Klebsiella pneumoniae","==4",4,"R"
9276,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN15219","VITEK 2",NA,"BV BRC","GCA_020407035.1","Klebsiella pneumoniae",">=64",64,"R"
9301,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN468268","VITEK 2",NA,"BV BRC","GCA_019928145.1","Klebsiella pneumoniae",">=64",64,"R"
9434,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN414780","VITEK 2",NA,"BV BRC","GCA_019928205.1","Klebsiella pneumoniae",">=64",64,"R"
9552,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_173","","CLSI","BV BRC","SRR4065663","Klebsiella pneumoniae",">64",128,"R"
9638,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0049","","CLSI","BV BRC","GCF_001922465.1","Klebsiella pneumoniae",">64",128,"R"
9654,"cefotaxime",">=","4","R","mg/L","Klebsiella pneumoniae strain MUGSI_272","","CLSI","BV BRC","SRR3982100","Klebsiella pneumoniae",">=4",4,"R"
9670,"cefotaxime",">","128","R","mg/L","Klebsiella pneumoniae strain 7","","CLSI","BV BRC","SRR3219834","Klebsiella pneumoniae",">128",256,"R"
9693,"cefotaxime",">","16","R","mg/L","Klebsiella aerogenes strain MUGSI_251","","CLSI","BV BRC","SRR4017908","Klebsiella aerogenes",">16",32,"R"
9775,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_50","","CLSI","BV BRC","SRR3996239","Klebsiella pneumoniae",">64",128,"R"
9784,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB466","VITEK 2","EUCAST","BV BRC","GCF_900092985.1","Klebsiella pneumoniae",">=64",64,"R"
9803,"cefotaxime",">","256","R","mg/L","Klebsiella pneumoniae strain CCUG 70747","E-test","EUCAST","BV BRC","GCA_003194325.1","Klebsiella pneumoniae",">256",512,"R"
9815,"cefotaxime",">","16","R","mg/L","Klebsiella aerogenes strain MUGSI_291","","CLSI","BV BRC","SRR3996266","Klebsiella aerogenes",">16",32,"R"
9866,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN546733","VITEK 2",NA,"BV BRC","GCA_019927885.1","Klebsiella pneumoniae",">=64",64,"R"
9916,"cefotaxime","==","32","R","mg/L","Klebsiella pneumoniae strain MRSN4815","VITEK 2",NA,"BV BRC","GCF_900084625.1","Klebsiella pneumoniae","==32",32,"R"
9937,"cefotaxime",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_238","","CLSI","BV BRC","SRR4017883","Klebsiella aerogenes",">32",64,"R"
9958,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_96","","CLSI","BV BRC","SRR4017893","Klebsiella pneumoniae",">64",128,"R"
10056,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_159","","CLSI","BV BRC","SRR4065698","Klebsiella pneumoniae",">64",128,"R"
10070,"cefotaxime",">","128","R","mg/L","Klebsiella pneumoniae strain AR_0005","","CLSI","BV BRC","GCF_001875055.1","Klebsiella pneumoniae",">128",256,"R"
10133,"cefotaxime","<=","1","S","mg/L","Klebsiella variicola strain AR_0016","","CLSI","BV BRC","GCF_001875745.1","Klebsiella variicola","<=1",1,"S"
10139,"cefotaxime",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_281","","CLSI","BV BRC","SRR3987110","Klebsiella aerogenes",">32",64,"R"
10143,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765","VITEK 2","CLSI","BV BRC","GCA_900181245","Klebsiella pneumoniae",">=64",64,"R"
10215,"cefotaxime","==","16","R","mg/L","Klebsiella pneumoniae strain MRSN5741","VITEK 2",NA,"BV BRC","GCA_019930405.1","Klebsiella pneumoniae","==16",16,"R"
10225,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_237","","CLSI","BV BRC","SRR4017846","Klebsiella pneumoniae",">64",128,"R"
10318,"cefotaxime",">","128","R","mg/L","Klebsiella pneumoniae strain AR_0139","","CLSI","BV BRC","GCA_002202195.1","Klebsiella pneumoniae",">128",256,"R"
10396,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864913","VITEK 2","CLSI","BV BRC","GCA_900182035","Klebsiella quasipneumoniae",">=64",64,"R"
10405,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864934","VITEK 2","CLSI","BV BRC","GCA_900180745","Klebsiella pneumoniae",">=64",64,"R"
10655,"cefotaxime","<","0.5","S","mg/L","Klebsiella aerogenes strain MUGSI_285","","CLSI","BV BRC","SRR3987131","Klebsiella aerogenes","<0.5",0.25,"S"
10743,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864753","VITEK 2","CLSI","BV BRC","GCA_900180655","Klebsiella pneumoniae",">=64",64,"R"
10801,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN365679","VITEK 2",NA,"BV BRC","GCA_019928395.1","Klebsiella pneumoniae",">=64",64,"R"
10907,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864931","VITEK 2","CLSI","BV BRC","GCA_900180805","Klebsiella quasipneumoniae",">=64",64,"R"
11024,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_121","","CLSI","BV BRC","SRR4017843","Klebsiella pneumoniae",">64",128,"R"
11053,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_46","","CLSI","BV BRC","SRR3996236","Klebsiella pneumoniae",">64",128,"R"
11102,"cefotaxime","==","32","R","mg/L","Klebsiella pneumoniae strain MRSN28183","VITEK 2",NA,"BV BRC","GCA_020407065.1","Klebsiella pneumoniae","==32",32,"R"
11310,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864911","VITEK 2","CLSI","BV BRC","GCA_900182005","Klebsiella quasipneumoniae",">=64",64,"R"
11376,"cefotaxime","==","8","R","mg/L","Klebsiella pneumoniae strain W2-13-ERG2","VITEK 2","EUCAST","BV BRC","GCF_900093355.1","Klebsiella pneumoniae","==8",8,"R"
11518,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_115","","CLSI","BV BRC","SRR4017924","Klebsiella pneumoniae",">64",128,"R"
11594,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864778","VITEK 2","CLSI","BV BRC","GCA_900181405","Klebsiella pneumoniae",">=64",64,"R"
11632,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940","VITEK 2","CLSI","BV BRC","GCA_900180755","Klebsiella quasipneumoniae",">=64",64,"R"
11674,"cefotaxime","<=","1","S","mg/L","Klebsiella pneumoniae strain F1-9-ERG2","VITEK 2","EUCAST","BV BRC","GCF_900093455.1","Klebsiella pneumoniae","<=1",1,"S"
11704,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947","VITEK 2","CLSI","BV BRC","GCA_900181145","Klebsiella quasipneumoniae",">=64",64,"R"
11817,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain W2-13-ERG3","VITEK 2","EUCAST","BV BRC","GCF_900093365.1","Klebsiella pneumoniae",">=64",64,"R"
11906,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN702261","VITEK 2",NA,"BV BRC","GCA_019927405.1","Klebsiella pneumoniae",">=64",64,"R"
11926,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_362","","CLSI","BV BRC","GCA_003288375.1","Klebsiella pneumoniae",">64",128,"R"
12086,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864885","VITEK 2","CLSI","BV BRC","GCA_900181645","Klebsiella quasipneumoniae",">=64",64,"R"
12123,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864916","VITEK 2","CLSI","BV BRC","GCA_900182125","Klebsiella quasipneumoniae",">=64",64,"R"
12175,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN22265","VITEK 2",NA,"BV BRC","GCA_019928625.1","Klebsiella pneumoniae",">=64",64,"R"
12215,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN5613","VITEK 2",NA,"BV BRC","GCA_019930425.1","Klebsiella pneumoniae",">=64",64,"R"
12226,"cefotaxime",">","128","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain B10","","CLSI","BV BRC","GCA_013180445.1","Klebsiella pneumoniae",">128",256,"R"
12392,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_41","","CLSI","BV BRC","SRR3987127","Klebsiella pneumoniae",">64",128,"R"
12460,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_102","","CLSI","BV BRC","SRR4017898","Klebsiella pneumoniae",">64",128,"R"
12604,"cefotaxime",">","128","R","mg/L","Klebsiella pneumoniae subsp. ozaenae strain 6","","CLSI","BV BRC","SRR3219831","Klebsiella pneumoniae",">128",256,"R"
12647,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain MRSN19181","MicroScan","CLSI","BV BRC","SRR3185096","Klebsiella pneumoniae",">32",64,"R"
12659,"cefotaxime",">","128","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain C2","","CLSI","BV BRC","GCA_013180465.1","Klebsiella pneumoniae",">128",256,"R"
12661,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_191","","CLSI","BV BRC","SRR4035125","Klebsiella pneumoniae",">64",128,"R"
12801,"cefotaxime",">","128","R","mg/L","Klebsiella pneumoniae strain AR_0140","","CLSI","BV BRC","GCA_003204465.1","Klebsiella pneumoniae",">128",256,"R"
12807,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain 22_GR_12","","CLSI","BV BRC","GCF_001701395.1","Klebsiella pneumoniae",">32",64,"R"
12845,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN728987","VITEK 2",NA,"BV BRC","GCA_019927465.1","Klebsiella pneumoniae",">=64",64,"R"
12899,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain KpVA-4","E-test","EUCAST","BV BRC","GCF_001182445.1","Klebsiella pneumoniae",">32",64,"R"
12908,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759","VITEK 2","CLSI","BV BRC","GCA_900181175","Klebsiella pneumoniae",">=64",64,"R"
12942,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864737","VITEK 2","CLSI","BV BRC","GCA_900180545","Klebsiella pneumoniae",">=64",64,"R"
12953,"cefotaxime",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_288","","CLSI","BV BRC","SRR3996256","Klebsiella aerogenes",">32",64,"R"
13135,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN702261","VITEK 2",NA,"BV BRC","GCA_019927405.1","Klebsiella pneumoniae",">=64",64,"R"
13159,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN5881","VITEK 2",NA,"BV BRC","GCA_019930385.1","Klebsiella pneumoniae",">=64",64,"R"
13201,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain MUGSI_27","","CLSI","BV BRC","SRR3987112","Klebsiella pneumoniae",">32",64,"R"
13205,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_130","","CLSI","BV BRC","SRR4017836","Klebsiella pneumoniae",">64",128,"R"
13233,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN27778","VITEK 2",NA,"BV BRC","GCA_019928505.1","Klebsiella pneumoniae",">=64",64,"R"
13243,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB473","VITEK 2","EUCAST","BV BRC","GCF_900093075.1","Klebsiella pneumoniae",">=64",64,"R"
13354,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864791","VITEK 2","CLSI","BV BRC","GCA_900181635","Klebsiella pneumoniae",">=64",64,"R"
13403,"cefotaxime","==","32","R","mg/L","Klebsiella pneumoniae strain MRSN374613","VITEK 2",NA,"BV BRC","GCA_019928285.1","Klebsiella pneumoniae","==32",32,"R"
13408,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_307","","CLSI","BV BRC","SRR4065637","Klebsiella pneumoniae",">64",128,"R"
13491,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN740795","VITEK 2",NA,"BV BRC","GCA_019927345.1","Klebsiella pneumoniae",">=64",64,"R"
13573,"cefotaxime",">","64","R","mg/L","Klebsiella aerogenes strain MUGSI_182","","CLSI","BV BRC","SRR3982178","Klebsiella aerogenes",">64",128,"R"
13601,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN511348","VITEK 2",NA,"BV BRC","GCA_019928075.1","Klebsiella pneumoniae",">=64",64,"R"
13745,"cefotaxime","==","16","R","mg/L","Klebsiella pneumoniae strain MRSN371351","VITEK 2",NA,"BV BRC","GCA_019928345.1","Klebsiella pneumoniae","==16",16,"R"
13771,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN479404","VITEK 2",NA,"BV BRC","GCA_019928105.1","Klebsiella pneumoniae",">=64",64,"R"
13813,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB502","VITEK 2","EUCAST","BV BRC","GCF_900093185.1","Klebsiella pneumoniae",">=64",64,"R"
13830,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864767","VITEK 2","CLSI","BV BRC","GCA_900181225","Klebsiella quasipneumoniae",">=64",64,"R"
13942,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain MRSN20094","MicroScan","CLSI","BV BRC","SRR3185097","Klebsiella pneumoniae",">32",64,"R"
13959,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_114","","CLSI","BV BRC","SRR4017922","Klebsiella pneumoniae",">64",128,"R"
14001,"cefotaxime",">","64","R","mg/L","Klebsiella aerogenes strain MUGSI_202","","CLSI","BV BRC","SRR3996270","Klebsiella aerogenes",">64",128,"R"
14012,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_111","","CLSI","BV BRC","SRR4017919","Klebsiella pneumoniae",">64",128,"R"
14039,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain 2_GR_12","","CLSI","BV BRC","GCF_001702045.1","Klebsiella pneumoniae",">32",64,"R"
14106,"cefotaxime","==","4","R","mg/L","Klebsiella pneumoniae strain W2-15-ERG14","VITEK 2","EUCAST","BV BRC","GCF_900093405.1","Klebsiella pneumoniae","==4",4,"R"
14122,"cefotaxime","==","4","R","mg/L","Klebsiella pneumoniae strain W2-5-ERG6","VITEK 2","EUCAST","BV BRC","GCF_900093815.1","Klebsiella pneumoniae","==4",4,"R"
14151,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN499958","VITEK 2",NA,"BV BRC","GCA_019928115.1","Klebsiella pneumoniae",">=64",64,"R"
14389,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain KpVA-6","E-test","EUCAST","BV BRC","GCF_001182485.1","Klebsiella pneumoniae",">32",64,"R"
14422,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864783","VITEK 2","CLSI","BV BRC","GCA_900181515","Klebsiella pneumoniae",">=64",64,"R"
14523,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_33","","CLSI","BV BRC","SRR3987121","Klebsiella pneumoniae",">64",128,"R"
14553,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864755","VITEK 2","CLSI","BV BRC","GCA_900181015","Klebsiella pneumoniae",">=64",64,"R"
14722,"cefotaxime",">","16","R","mg/L","Klebsiella pneumoniae Kp_4.MM","Microscan","CLSI","BV BRC","GCA_024580225.1","Klebsiella pneumoniae",">16",32,"R"
14730,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937","VITEK 2","CLSI","BV BRC","GCA_900180875","Klebsiella quasipneumoniae",">=64",64,"R"
14731,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864846","VITEK 2","CLSI","BV BRC","GCA_900180625","Klebsiella pneumoniae",">=64",64,"R"
14744,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864888","VITEK 2","CLSI","BV BRC","GCA_900181675","Klebsiella pneumoniae",">=64",64,"R"
14795,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN517281","VITEK 2",NA,"BV BRC","GCA_019928005.1","Klebsiella pneumoniae",">=64",64,"R"
14810,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864938","VITEK 2","CLSI","BV BRC","GCA_900180885","Klebsiella pneumoniae",">=64",64,"R"
14869,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB395","VITEK 2","EUCAST","BV BRC","GCF_900092965.1","Klebsiella pneumoniae",">=64",64,"R"
14980,"cefotaxime","==","32","R","mg/L","Klebsiella pneumoniae strain MRSN374613","VITEK 2",NA,"BV BRC","GCA_019928285.1","Klebsiella pneumoniae","==32",32,"R"
15076,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain W2-1-ERG5","VITEK 2","EUCAST","BV BRC","GCF_900093155.1","Klebsiella pneumoniae",">=64",64,"R"
15185,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN368001","VITEK 2",NA,"BV BRC","GCA_020407015.1","Klebsiella pneumoniae",">=64",64,"R"
